taz_id,day_type,day_part,month,strtlght_count,income_less_than_20k,income_20k_and_35k,income_35k_and_50k,income_50k_and_75k,income_75k_and_100k,income_100k_and_125k,income_125k_and_150k,income_150k_and_200k,income_greater_than_200k,no_high_school,some_high_school,some_college,bachelor_degree,graduate_degree,white,black,american_indian,asian,pacific_islander,other_race,multiple_races,hispanic,has_kids,no_kids,kids_less_than_6yo,kids_6yo_and_17yo
0607500103892,weekday,early_am,April,0.766666666666667,0.216521739130435,0.142695652173913,0.129782608695652,0.11495652173913,0.101478260869565,0.0949130434782609,0.0807391304347826,0.0478260869565217,0.0714782608695652,0.230652173913044,0.158695652173913,0.204739130434783,0.265608695652174,0.139695652173913,0.475391304347826,0.0552608695652174,0.0141739130434783,0.168869565217391,0.005,0.215782608695652,0.065304347826087,0.397782608695652,0.20804347826087,0.79195652173913,0.105826086956522,0.149652173913043
0607500103892,weekday,early_am,August,0.806451612903226,0.20568,0.09188,0.10988,0.13536,0.11236,0.085,0.09276,0.09864,0.06948,0.16304,0.13972,0.20592,0.31436,0.17748,0.46716,0.12732,0.0084,0.25552,0.00596,0.08656,0.04956,0.21368,0.1954,0.8046,0.09048,0.14532
0607500103892,weekday,early_am,December,0.548387096774194,0.204764705882353,0.125352941176471,0.143941176470588,0.129647058823529,0.134470588235294,0.0773529411764706,0.0671176470588235,0.0592352941176471,0.0591176470588235,0.226823529411765,0.164588235294118,0.180823529411765,0.251647058823529,0.177117647058824,0.497705882352941,0.0887058823529412,0.0137647058823529,0.170411764705882,0.00852941176470588,0.158647058823529,0.0618235294117647,0.374058823529412,0.258705882352941,0.741294117647059,0.140117647058824,0.176117647058824
0607500103892,weekday,early_am,February,0.464285714285714,0.260230769230769,0.145615384615385,0.129076923076923,0.100461538461538,0.114461538461538,0.0728461538461538,0.0553076923076923,0.0530769230769231,0.0696153846153846,0.241230769230769,0.182307692307692,0.198769230769231,0.244,0.134384615384615,0.436923076923077,0.124076923076923,0.0153076923076923,0.172307692307692,0.0103846153846154,0.175538461538462,0.0661538461538462,0.356615384615385,0.220307692307692,0.779692307692308,0.110384615384615,0.160230769230769
0607500103892,weekday,early_am,January,0.612903225806452,0.182736842105263,0.107315789473684,0.137157894736842,0.121368421052632,0.116947368421053,0.0769473684210526,0.0783684210526316,0.0853157894736842,0.0931052631578947,0.178631578947368,0.140315789473684,0.207157894736842,0.301315789473684,0.172578947368421,0.526947368421053,0.054578947368421,0.00921052631578947,0.244210526315789,0.00321052631578947,0.109842105263158,0.0517368421052632,0.245,0.198368421052632,0.801631578947369,0.0939473684210526,0.139052631578947
0607500103892,weekday,early_am,July,1.41935483870968,0.212727272727273,0.125068181818182,0.119727272727273,0.135113636363636,0.124704545454545,0.0770681818181818,0.0699772727272727,0.0643863636363636,0.0712954545454545,0.197568181818182,0.160181818181818,0.219340909090909,0.270181818181818,0.152568181818182,0.475318181818182,0.0993863636363636,0.0119772727272727,0.199068181818182,0.00611363636363636,0.149727272727273,0.0582954545454545,0.302545454545455,0.228840909090909,0.771159090909091,0.117295454545455,0.165886363636364
0607500103892,weekday,early_am,June,1.46666666666667,0.261181818181818,0.127931818181818,0.102545454545455,0.113204545454545,0.106772727272727,0.0869772727272727,0.07275,0.0584318181818182,0.0698863636363636,0.212022727272727,0.173772727272727,0.203340909090909,0.252386363636364,0.158431818181818,0.466045454545455,0.0862045454545454,0.0136818181818182,0.206022727272727,0.00836363636363636,0.163159090909091,0.0557954545454545,0.331613636363636,0.217909090909091,0.782090909090909,0.108,0.154022727272727
0607500103892,weekday,early_am,March,0.67741935483871,0.252857142857143,0.168666666666667,0.110952380952381,0.129095238095238,0.108761904761905,0.0731904761904762,0.0601904761904762,0.0365238095238095,0.0597619047619048,0.215619047619048,0.203571428571429,0.222857142857143,0.22952380952381,0.127809523809524,0.45652380952381,0.0912857142857143,0.0150952380952381,0.179190476190476,0.00671428571428571,0.188857142857143,0.0623333333333333,0.372952380952381,0.238333333333333,0.761666666666667,0.124095238095238,0.167714285714286
0607500103892,weekday,early_am,May,1.54838709677419,0.212,0.1323125,0.107645833333333,0.136583333333333,0.126416666666667,0.092625,0.0683958333333333,0.065125,0.058625,0.167708333333333,0.175916666666667,0.236,0.268645833333333,0.151979166666667,0.455958333333333,0.0689791666666667,0.0127291666666667,0.245916666666667,0.00541666666666667,0.150625,0.0600416666666667,0.303229166666667,0.2263125,0.7736875,0.108583333333333,0.162875
0607500103892,weekday,early_am,November,0.7,0.17,0.133714285714286,0.114142857142857,0.148571428571429,0.117857142857143,0.0831428571428572,0.0617142857142857,0.0785714285714286,0.0927142857142857,0.166571428571429,0.191,0.225857142857143,0.27,0.147571428571429,0.471428571428571,0.0728571428571429,0.0118571428571429,0.283285714285714,0.00385714285714286,0.109428571428571,0.0471428571428571,0.255571428571429,0.236142857142857,0.763857142857143,0.120714285714286,0.162857142857143
0607500103892,weekday,early_am,October,0.741935483870968,0.174217391304348,0.115652173913043,0.137478260869565,0.146434782608696,0.13895652173913,0.0645217391304348,0.0819565217391304,0.061,0.0801304347826087,0.198782608695652,0.14204347826087,0.195086956521739,0.293478260869565,0.170608695652174,0.576608695652174,0.0644782608695652,0.0107391304347826,0.13304347826087,0.00626086956521739,0.149347826086957,0.0595217391304348,0.332869565217391,0.190739130434783,0.809260869565217,0.10404347826087,0.13604347826087
0607500103892,weekday,early_am,September,0.9,0.208,0.134148148148148,0.120037037037037,0.123296296296296,0.136407407407407,0.0662962962962963,0.0781481481481482,0.0622592592592593,0.0724074074074074,0.209296296296296,0.15862962962963,0.197222222222222,0.271259259259259,0.164222222222222,0.492074074074074,0.0878148148148148,0.00925925925925926,0.196740740740741,0.00622222222222222,0.152925925925926,0.0545925925925926,0.344185185185185,0.225592592592593,0.774407407407407,0.109296296296296,0.171740740740741
0607500103892,weekday,late_pm,April,4.93333333333333,0.180175675675676,0.119581081081081,0.122716216216216,0.161121621621622,0.124189189189189,0.0893513513513513,0.0632567567567568,0.0660945945945946,0.0729324324324324,0.152040540540541,0.169067567567568,0.241459459459459,0.269959459459459,0.167891891891892,0.495554054054054,0.0814459459459459,0.00974324324324324,0.234918918918919,0.00541891891891892,0.116337837837838,0.0571621621621622,0.251513513513514,0.245837837837838,0.754162162162162,0.119513513513514,0.178905405405405
